/italy_serie-a/2016-2017/2017-01-15 - 17-00 Udinese 0 - 1 AS Roma/2_HQ.mkv,1v6z3bRLnN-4rTqDlRGTRecNfcaU8bAhR,
/italy_serie-a/2016-2017/2017-01-15 - 17-00 Udinese 0 - 1 AS Roma/1_HQ.mkv,1b8xqfIE6klFLQjOOJTX99RoL10syQG3r,
/italy_serie-a/2016-2017/2016-11-27 - 22-45 AS Roma 3 - 2 Pescara/video.ini,1kdKpdcXjSVxmn74vMWDZiqEmlxXkQF1S,
/italy_serie-a/2016-2017/2016-11-27 - 22-45 AS Roma 3 - 2 Pescara/2_HQ.mkv,17OJ6l7jxJOQOvKYoSuipB1wDVnaSBG1W,
/italy_serie-a/2016-2017/2016-11-27 - 22-45 AS Roma 3 - 2 Pescara/1_HQ.mkv,1qDXYDffIT945J1Q7SWosq6WwWyaC8lAo,
/italy_serie-a/2016-2017/2016-12-04 - 17-00 Lazio 0 - 2 AS Roma/video.ini,1rhhHIPpMF6GPwKPE9TcKw1n4QOKhfp0l,
/italy_serie-a/2016-2017/2016-12-04 - 17-00 Lazio 0 - 2 AS Roma/2_HQ.mkv,1-UrljGycsgEg7qNRG2RSlz-QziCeF_ch,
/italy_serie-a/2016-2017/2016-12-04 - 17-00 Lazio 0 - 2 AS Roma/1_HQ.mkv,1WHIAAF_c3ogMROb9d2zYcQxK_PXdEgZp,
/italy_serie-a/2016-2017/2016-11-20 - 22-45 AC Milan 2 - 2 Inter/video.ini,13KC4hwrgxOKLbNfCUAXCCsD6KBZx2QML,
/italy_serie-a/2016-2017/2016-11-20 - 22-45 AC Milan 2 - 2 Inter/2_HQ.mkv,1MnloVafF32UmX-XD749pddYFxtT64bOg,
/italy_serie-a/2016-2017/2016-11-20 - 22-45 AC Milan 2 - 2 Inter/1_HQ.mkv,1LzKVHaYfCPNsQeq9wQRPc1WgjciRY9RR,
/italy_serie-a/2016-2017/2016-11-20 - 17-00 Atalanta 2 - 1 AS Roma/video.ini,15BgMujNfZVknltSRZWoKX_aCpeEgRJbq,
/italy_serie-a/2016-2017/2016-11-20 - 17-00 Atalanta 2 - 1 AS Roma/2_HQ.mkv,12QK-lLU6QKoYcuZiS3pfJpv-UIV9L4Kd,
/italy_serie-a/2016-2017/2016-11-20 - 17-00 Atalanta 2 - 1 AS Roma/1_HQ.mkv,1zu6GpYKOJgbtdP7CmlvD-lsF3yI6EaGH,
/italy_serie-a/2016-2017/2016-11-06 - 22-45 AS Roma 3 - 0 Bologna/video.ini,1EyHlldSh2mV43860AHytx8Yq6xlzwZjd,
/italy_serie-a/2016-2017/2016-11-06 - 22-45 AS Roma 3 - 0 Bologna/2_HQ.mkv,1ydipZ-5ARS0awwkQbSoS-bfobcq11Lr9,
/italy_serie-a/2016-2017/2016-11-06 - 22-45 AS Roma 3 - 0 Bologna/1_HQ.mkv,1Mvq_UL-LgeTPrmfxPbOghixY1qBBZTDI,
/italy_serie-a/2016-2017/2016-12-04 - 14-30 AC Milan 2 - 1 Crotone/video.ini,1IlcDmeb0oYQf09Qm8FdvrnE3XQXn23my,
/italy_serie-a/2016-2017/2016-12-04 - 14-30 AC Milan 2 - 1 Crotone/2_HQ.mkv,1QRgVBBBCIt72xWed6EQ1Aiii37waO7lK,
/italy_serie-a/2016-2017/2016-12-04 - 14-30 AC Milan 2 - 1 Crotone/1_HQ.mkv,1Z9RhrQpISsf71ADb8xuoCY7p3yydoRN6,
/italy_serie-a/2016-2017/2016-11-26 - 22-45 Empoli 1 - 4 AC Milan/video.ini,1XD3URUwWxGpNwhMP1jiXYBv-Y1K4xP4-,
/italy_serie-a/2016-2017/2016-11-26 - 22-45 Empoli 1 - 4 AC Milan/2_HQ.mkv,1uQ6fqmJiFVN4rO6yfBzpsCcU-q_aBoh_,
/italy_serie-a/2016-2017/2016-11-26 - 22-45 Empoli 1 - 4 AC Milan/1_HQ.mkv,11TvvfcBJCpx0kFTvHIdBR3su4bhHmXLr,
/italy_serie-a/2016-2017/2016-11-06 - 17-00 Palermo 1 - 2 AC Milan/video.ini,1m6phnk4ztUH9d5xMM-NbLGjr3Dg3IGht,
/italy_serie-a/2016-2017/2016-11-06 - 17-00 Palermo 1 - 2 AC Milan/2_HQ.mkv,1NaPkr_70lBAHb2BsRwoksWldmOzPwA81,
/italy_serie-a/2016-2017/2016-11-06 - 17-00 Palermo 1 - 2 AC Milan/1_HQ.mkv,1WCJcB1IIXwWhdVUAUbNmVXhK5Bb9yAHY,
/italy_serie-a/2016-2017/2016-11-05 - 22-45 Napoli 1 - 1 Lazio/video.ini,1wD7YdTxJaawk35KWrKzfxeaD0qEK0ve4,
/italy_serie-a/2016-2017/2016-11-05 - 22-45 Napoli 1 - 1 Lazio/2_HQ.mkv,1ni32dgVQSGJic6Tn5Lp1Pib4OHcE02x5,
/italy_serie-a/2016-2017/2016-11-05 - 22-45 Napoli 1 - 1 Lazio/1_HQ.mkv,1IqNYQLFoQLp7PXHD67bQUApBaBn0uZyK,
/italy_serie-a/2016-2017/2016-12-12 - 23-00 AS Roma 1 - 0 AC Milan/video.ini,1HFkRkHae1MUlatHNmrJ2cnYpdLqTS-sj,
/italy_serie-a/2016-2017/2016-12-12 - 23-00 AS Roma 1 - 0 AC Milan/2_HQ.mkv,1TNl4B8ZHnRl7kf2q_qUcIFAzQT2QL9gq,
/italy_serie-a/2016-2017/2016-12-12 - 23-00 AS Roma 1 - 0 AC Milan/1_HQ.mkv,1A9E_zfqX1Gngih7H-u3xTpEM1Y19pJ3v,
/italy_serie-a/2016-2017/2016-10-30 - 17-00 Empoli 0 - 0 AS Roma/video.ini,1fnbYsMO2BQ7I6RtHsCS9hageAoaaAcEN,
/italy_serie-a/2016-2017/2016-10-30 - 17-00 Empoli 0 - 0 AS Roma/2_HQ.mkv,1LcXyo6d4l22araYosMftv5q7KO58bTgw,
/italy_serie-a/2016-2017/2016-10-30 - 17-00 Empoli 0 - 0 AS Roma/1_HQ.mkv,1UbtuRr4NS_6Z809HsJTKfmSStiUC6ZyP,
/italy_serie-a/2016-2017/2016-10-23 - 21-45 AS Roma 4 - 1 Palermo/video.ini,1xFhvC1Ohk7eaaxrhGcDPWYqkAUBlVEH6,
/italy_serie-a/2016-2017/2016-10-23 - 21-45 AS Roma 4 - 1 Palermo/2_HQ.mkv,1gcwt68s_yoFADNKyo15YIiqxoYwgI9Fx,
/italy_serie-a/2016-2017/2016-10-23 - 21-45 AS Roma 4 - 1 Palermo/1_HQ.mkv,1u699m2q0kgPOr43XudMcT8jPxGZ2T-Fd,
/italy_serie-a/2016-2017/2016-10-29 - 21-45 Juventus 2 - 1 Napoli/video.ini,1WvM4i0OBujQFZWypUNRueHI3AzskSCqI,
/italy_serie-a/2016-2017/2016-10-29 - 21-45 Juventus 2 - 1 Napoli/2_HQ.mkv,1XkUyMFmGXArSSZsGfodvnehHl-dJn5fQ,
/italy_serie-a/2016-2017/2016-10-29 - 21-45 Juventus 2 - 1 Napoli/1_HQ.mkv,1bL2bi1CfQFHeoAumHKsbg7FbrsSLgjuc,
/italy_serie-a/2016-2017/2016-10-25 - 21-45 Genoa 3 - 0 AC Milan/video.ini,1f2ogBQSBVuz1Tnw-efY9_RM7OhISBWEr,
/italy_serie-a/2016-2017/2016-10-25 - 21-45 Genoa 3 - 0 AC Milan/2_HQ.mkv,1od2FsVjyN8YCywQb9ZwR9U_ZXIvT6bI1,
/italy_serie-a/2016-2017/2016-10-25 - 21-45 Genoa 3 - 0 AC Milan/1_HQ.mkv,198-7YaeuT4_XIhhbajKC-iRhA39eeTH-,
/italy_serie-a/2016-2017/2016-10-02 - 21-45 AS Roma 2 - 1 Inter/video.ini,1DCoprRCgrcDN1CF6LaxemhX99AJNiuEI,
/italy_serie-a/2016-2017/2016-10-02 - 21-45 AS Roma 2 - 1 Inter/2_HQ.mkv,1HoElyG2e-B96Wma4yfmaWQcfZjl0TzNg,
/italy_serie-a/2016-2017/2016-10-02 - 21-45 AS Roma 2 - 1 Inter/1_HQ.mkv,1Wq9TGQFv72-4ZSLDKVFoDzJkh07n6CTV,
/italy_serie-a/2016-2017/2016-10-15 - 16-00 Napoli 1 - 3 AS Roma/video.ini,1jWUoyB6n0cZNyoDnj0mDBTX2heYY7qpX,
/italy_serie-a/2016-2017/2016-10-15 - 16-00 Napoli 1 - 3 AS Roma/2_HQ.mkv,1vfJ_HR4dlep45v64xHxQzgSrNXO50XBV,
/italy_serie-a/2016-2017/2016-10-15 - 16-00 Napoli 1 - 3 AS Roma/1_HQ.mkv,1FM4tWqgyj1F4Sw1tcVq0VlFC3m_O0een,
/italy_serie-a/2016-2017/2016-10-26 - 21-45 Sassuolo 1 - 3 AS Roma/video.ini,17F0kxONSdNOuMivUsYMNVGUGgUFt8Sg3,
/italy_serie-a/2016-2017/2016-10-26 - 21-45 Sassuolo 1 - 3 AS Roma/2_HQ.mkv,1FJUK-0WJo5oLx476b5uFyYOK2eUmHRYV,
/italy_serie-a/2016-2017/2016-10-26 - 21-45 Sassuolo 1 - 3 AS Roma/1_HQ.mkv,1XOJat_DS6srcbSCpS7hPnii6XNDpmj3F,
/italy_serie-a/2016-2017/2016-10-26 - 21-45 Napoli 2 - 0 Empoli/video.ini,10-TQNeZbx-5qAbto3vWD0GT341gX_S1V,
/italy_serie-a/2016-2017/2016-10-26 - 21-45 Napoli 2 - 0 Empoli/2_HQ.mkv,1Zq1GyWlgh86XkWuWqieSePnhnaAqWaSH,
/italy_serie-a/2016-2017/2016-10-26 - 21-45 Napoli 2 - 0 Empoli/1_HQ.mkv,1HozOUN7eusX_jsmi4O0vm8AoO7cYKmqM,
/italy_serie-a/2016-2017/2016-10-23 - 16-00 Crotone 1 - 2 Napoli/video.ini,1NDZmIgVc8T9ovy7epafAYe9TS86OsPt2,
/italy_serie-a/2016-2017/2016-10-23 - 16-00 Crotone 1 - 2 Napoli/2_HQ.mkv,17lvOAidTyvx7YrC1epzw7x5kpM40jkTL,
/italy_serie-a/2016-2017/2016-10-23 - 16-00 Crotone 1 - 2 Napoli/1_HQ.mkv,1e5ai2lOx4II1ZnyEpW8jCU0t2_qjv9ps,
/italy_serie-a/2016-2017/2016-10-30 - 17-00 AC Milan 1 - 0 Pescara/video.ini,1OyYgPVg_-hElwIb4NeQQEvRTvcVxJEjt,
/italy_serie-a/2016-2017/2016-10-30 - 17-00 AC Milan 1 - 0 Pescara/2_HQ.mkv,1bi0Bt9i-wxcAyfJaMMkAvnlSMo83nULW,
/italy_serie-a/2016-2017/2016-10-30 - 17-00 AC Milan 1 - 0 Pescara/1_HQ.mkv,1QZERVjj7ZkQaeTmovW3ITERdupgFOmGn,
/italy_serie-a/2016-2017/2017-02-26 - 22-45 Inter 1 - 3 AS Roma/video.ini,1pQdX8uMJqmJe9haxOx0ILpnJjib8lySI,
/italy_serie-a/2016-2017/2017-02-26 - 22-45 Inter 1 - 3 AS Roma/2_HQ.mkv,1Xx361pzbI_wSzW9Q27tDK5JI3Tl6P3rD,
/italy_serie-a/2016-2017/2017-02-26 - 22-45 Inter 1 - 3 AS Roma/1_HQ.mkv,1a9sE_99qsiKZUGECZKv7Dj0rEDtyNmjh,
/italy_serie-a/2016-2017/2017-04-23 - 13-30 Sassuolo 2 - 2 Napoli/video.ini,1aH2jX-xxZpJIs-FrotVPhQQks1eFOzhn,
/italy_serie-a/2016-2017/2017-04-23 - 13-30 Sassuolo 2 - 2 Napoli/2_HQ.mkv,1f2jUc1Gn5-5XOR5O3tDLSR3RPbiPEGdZ,
/italy_serie-a/2016-2017/2017-04-23 - 13-30 Sassuolo 2 - 2 Napoli/1_HQ.mkv,1IHXZWtpEUSDQSHBpogt0jklMscxc95rT,
/italy_serie-a/2016-2017/2017-01-29 - 17-00 Sampdoria 3 - 2 AS Roma/2_HQ.mkv,1CSOXhUXyqHmXnY2iFodIeV_GPvmxBRAV,
/italy_serie-a/2016-2017/2017-01-29 - 17-00 Sampdoria 3 - 2 AS Roma/1_HQ.mkv,1fYbgkP4L8QRb6ghlUekoxw_EbDecUd7z,
/italy_serie-a/2016-2017/2017-01-29 - 17-00 Sampdoria 3 - 2 AS Roma/video.ini,1AHa0MgCr14GdPq4YK7CCZBJZL8r-EkhD,
/italy_serie-a/2016-2017/2017-02-19 - 20-00 AS Roma 4 - 1 Torino/2_HQ.mkv,15FmrBBRwZvWwqAv43Oe2dKKlJNTGCtPR,
/italy_serie-a/2016-2017/2017-02-19 - 20-00 AS Roma 4 - 1 Torino/1_HQ.mkv,19lq7kkRgdbMIxa16RrVDdZsZtwsVdg1C,
/italy_serie-a/2016-2017/2017-02-19 - 20-00 AS Roma 4 - 1 Torino/video.ini,1t6YxXtZJzcGkbcuIUpS83foJIB-s9vbZ,
/italy_serie-a/2016-2017/2017-01-22 - 22-45 AS Roma 1 - 0 Cagliari/2_HQ.mkv,1VMVQGgWgQjk3Q1LnQ0SK_ekLmmY_lEpt,
/italy_serie-a/2016-2017/2017-01-22 - 22-45 AS Roma 1 - 0 Cagliari/1_HQ.mkv,1STHsNnMlhEh2shrtLs8YKCaqsO4_TWe6,
/italy_serie-a/2016-2017/2017-01-22 - 22-45 AS Roma 1 - 0 Cagliari/video.ini,1cTrgjpCzLgZNZZfVQevR2KoqliU2Rql9,
/italy_serie-a/2016-2017/2017-02-04 - 22-45 Bologna 1 - 7 Napoli/2_HQ.mkv,1McIawbu5ww4zmJYyGQSyxvyBJoDDAeXe,
/italy_serie-a/2016-2017/2017-02-04 - 22-45 Bologna 1 - 7 Napoli/1_HQ.mkv,1hoN4tJylMQRsc_kaK8z-jJjNCZS_qpmc,
/italy_serie-a/2016-2017/2017-02-04 - 22-45 Bologna 1 - 7 Napoli/video.ini,1sHgfNlXGCrAGyAvIp4RVkRaIbduV7TaS,
/italy_serie-a/2016-2017/2017-02-07 - 22-45 AS Roma 4 - 0 Fiorentina/2_HQ.mkv,1Aup-UafLlQqG_9BpXXs_RNnCRrDDFSWT,
/italy_serie-a/2016-2017/2017-02-07 - 22-45 AS Roma 4 - 0 Fiorentina/1_HQ.mkv,1xy3Km6F50GGG1gathyabmCcbGT3M61Iu,
/italy_serie-a/2016-2017/2017-02-07 - 22-45 AS Roma 4 - 0 Fiorentina/video.ini,1v-Nk_-PKaKIrWp5Vcu3dfP0lkfDW7Wrt,
/italy_serie-a/2016-2017/2017-02-25 - 20-00 Napoli 0 - 2 Atalanta/2_HQ.mkv,17Harte0E6DWelZ8_7BeWUw5syO0UY6dQ,
/italy_serie-a/2016-2017/2017-02-25 - 20-00 Napoli 0 - 2 Atalanta/1_HQ.mkv,1HwTJKrLfUaJqoO2Tmgk2-AdGRStGbMYw,
/italy_serie-a/2016-2017/2017-02-25 - 20-00 Napoli 0 - 2 Atalanta/video.ini,1vZyP6N7nI_x93u-4CnnRGmtSGMswZD4s,
/italy_serie-a/2016-2017/2017-02-10 - 22-45 Napoli 2 - 0 Genoa/2_HQ.mkv,1r76HQ3RXCuGiC-gK4eBGmJUYlVtCF0SQ,
/italy_serie-a/2016-2017/2017-02-10 - 22-45 Napoli 2 - 0 Genoa/1_HQ.mkv,10cGx66lgofMxClN_1HP1PJGiMKofg7Zg,
/italy_serie-a/2016-2017/2017-02-10 - 22-45 Napoli 2 - 0 Genoa/video.ini,1wYSTR55bi1m7X0UBR-l2cFi7e-vw6EBy,
/italy_serie-a/2016-2017/2017-03-19 - 22-45 AS Roma 3 - 1 Sassuolo/2_HQ.mkv,1Tp4nkq7ATynAhIz_4Jjx6ZRXeDY6rNdn,
/italy_serie-a/2016-2017/2017-03-19 - 22-45 AS Roma 3 - 1 Sassuolo/1_HQ.mkv,1O9blgag1OUOVV6cBaLZP0lpdiq4bK9q0,
/italy_serie-a/2016-2017/2017-03-19 - 22-45 AS Roma 3 - 1 Sassuolo/video.ini,10AnfWVsv00gPD39AeLHTjR55I8tAnBAc,
/italy_serie-a/2016-2017/2017-03-19 - 14-30 Empoli 2 - 3 Napoli/2_HQ.mkv,1ORPBqICHwMjIfzzoQa5KD19f5I_qRrD_,
/italy_serie-a/2016-2017/2017-03-19 - 14-30 Empoli 2 - 3 Napoli/1_HQ.mkv,1rZmuJ55ROZtYN-oE5wkOEgdRb72BPPFF,
/italy_serie-a/2016-2017/2017-03-19 - 14-30 Empoli 2 - 3 Napoli/video.ini,12rhbouwvJlU0gX4YKeo1I-nNPQJnpYRM,
/italy_serie-a/2016-2017/2017-04-09 - 16-00 Bologna 0 - 3 AS Roma/2_HQ.mkv,1UGvF6B45ZDHtn1AK-wSymN8rkgbKXxSB,
/italy_serie-a/2016-2017/2017-04-09 - 16-00 Bologna 0 - 3 AS Roma/1_HQ.mkv,1TO3Pj6nYKcO3a6MNDz0lfJPDeYI_F45y,
/italy_serie-a/2016-2017/2017-04-09 - 16-00 Bologna 0 - 3 AS Roma/video.ini,11TBvYSl4hQnY0AyLOTcZ2jRLojwMqw_b,
/italy_serie-a/2016-2017/2017-04-09 - 21-45 Lazio 0 - 3 Napoli/2_HQ.mkv,1MBQ_shN62VLorO0GxsXb_ecv3OA9rbtT,
/italy_serie-a/2016-2017/2017-04-09 - 21-45 Lazio 0 - 3 Napoli/1_HQ.mkv,1Wubc7o7LoY7KSnK_qovHumJ7NY7yvmEt,
/italy_serie-a/2016-2017/2017-04-09 - 21-45 Lazio 0 - 3 Napoli/video.ini,1r-f1AN950IIVL1cGLkKn3u1_dXxhQTZZ,
/italy_serie-a/2016-2017/2017-04-15 - 21-45 Napoli 3 - 0 Udinese/2_HQ.mkv,1N0iQHaeNW4onGvIKnLQ4LJmxVPc6scd1,
/italy_serie-a/2016-2017/2017-04-15 - 21-45 Napoli 3 - 0 Udinese/1_HQ.mkv,1K5Ba4AKB8iLcpnDeEtEAWdBVafApw0b4,
/italy_serie-a/2016-2017/2017-04-15 - 21-45 Napoli 3 - 0 Udinese/video.ini,1Cgz-u-jQEWb_M21oIFENCUzYVjk8waVj,
/italy_serie-a/2016-2017/2017-02-12 - 14-30 Crotone 0 - 2 AS Roma/2_HQ.mkv,1Ir7LYbnredt15GoLJnmSbLGXwjW4sb4R,
/italy_serie-a/2016-2017/2017-02-12 - 14-30 Crotone 0 - 2 AS Roma/1_HQ.mkv,1GFvX-meOb0TinvsZnbdskdvTgowrlxWs,
/italy_serie-a/2016-2017/2017-02-12 - 14-30 Crotone 0 - 2 AS Roma/video.ini,1jNrgKqsQKJuu8jgiI7AaMVpsxamk_XLT,
/italy_serie-a/2016-2017/2017-02-19 - 17-00 Chievo 1 - 3 Napoli/2_HQ.mkv,1sXx4Hwu7rQmLUImveMZkGfADFNLKmfHW,
/italy_serie-a/2016-2017/2017-02-19 - 17-00 Chievo 1 - 3 Napoli/1_HQ.mkv,1DNyOois2HHwPwg6Wepq5_hFnjNSzWZE3,
/italy_serie-a/2016-2017/2017-02-19 - 17-00 Chievo 1 - 3 Napoli/video.ini,1OH9LPlgp2DhFxgpk3Qlt39dpcl5pmvKz,
/italy_serie-a/2016-2017/2017-04-01 - 21-45 AS Roma 2 - 0 Empoli/2_HQ.mkv,1-h1NweD2rvIW-u1EuybqcYN-3B7AoG7l,
/italy_serie-a/2016-2017/2017-04-01 - 21-45 AS Roma 2 - 0 Empoli/1_HQ.mkv,1fAgMdeh5rICwFMxuF9yYig4jnEl0V-_o,
/italy_serie-a/2016-2017/2017-04-01 - 21-45 AS Roma 2 - 0 Empoli/video.ini,1NK_JDIPKEM5bredZnQ-wj5Gq4ifUpidM,
/italy_serie-a/2016-2017/2017-04-02 - 21-45 Napoli 1 - 1 Juventus/2_HQ.mkv,1BDEYc3YavFVbb7MMZCQsCQRGDpKYFphK,
/italy_serie-a/2016-2017/2017-04-02 - 21-45 Napoli 1 - 1 Juventus/1_HQ.mkv,1kKyKvf-ImJ5_1VirniKMY_WnG8u2daU3,
/italy_serie-a/2016-2017/2017-04-02 - 21-45 Napoli 1 - 1 Juventus/video.ini,1C9JNzdygKUGdcpu6vSXv7s3dfhiE4CNu,
/italy_serie-a/2016-2017/2017-05-20 - 19-00 Chievo 3 - 5 AS Roma/2_HQ.mkv,1Si7YVElYLeJ9B2cTHe-_BfgyvPI2-Bc_,
/italy_serie-a/2016-2017/2017-05-20 - 19-00 Chievo 3 - 5 AS Roma/1_HQ.mkv,14FUeECP4AMDYMs188bXPbkjgUqTXxZaS,
/italy_serie-a/2016-2017/2017-05-20 - 19-00 Chievo 3 - 5 AS Roma/video.ini,18F6c5YqOdYwEejvsAMovkkYEUJj5EUHV,
/italy_serie-a/2016-2017/2017-05-20 - 21-45 Napoli 4 - 1 Fiorentina/1_HQ.mkv,1QOTHC4xQNIe0QAh3KmjRH0jV-O4-KYgU,
/italy_serie-a/2016-2017/2017-05-20 - 21-45 Napoli 4 - 1 Fiorentina/2_HQ.mkv,1xTG4M8NRj_4sTiKuUdbcrtFFQ8_NKmcW,
/italy_serie-a/2016-2017/2017-05-20 - 21-45 Napoli 4 - 1 Fiorentina/video.ini,1jCSzDivP4CfrOhKblQtjWF0V7VDGsNBy,
/italy_serie-a/2016-2017/2017-03-12 - 17-00 Napoli 3 - 0 Crotone/2_HQ.mkv,1Yqc1vwQErUEAxPEnWyv580mO4k6duksV,
/italy_serie-a/2016-2017/2017-03-12 - 17-00 Napoli 3 - 0 Crotone/1_HQ.mkv,1e5Mfoy5FkFIqXW6D__-i2OQ2El8-rn38,
/italy_serie-a/2016-2017/2017-03-12 - 17-00 Napoli 3 - 0 Crotone/video.ini,1wAkQuSC9lCyX2IIWB2cBQJbkv4Y71ita,
/italy_serie-a/2016-2017/2017-01-21 - 22-45 AC Milan 1 - 2 Napoli/2_HQ.mkv,1P68v7UpPmrOz0vKv1e5hWua-yuDBUs2D,
/italy_serie-a/2016-2017/2017-01-21 - 22-45 AC Milan 1 - 2 Napoli/1_HQ.mkv,1Ywdhy90xIPc9vBSYROESbndM440IkCl0,
/italy_serie-a/2016-2017/2017-01-21 - 22-45 AC Milan 1 - 2 Napoli/video.ini,1NWBib-qGUcYO7zsvfbW52T5yhUAW6PZj,
/italy_serie-a/2016-2017/2017-05-14 - 16-00 Torino 0 - 5 Napoli/2_HQ.mkv,1bhMaLQ7wEX4p1CYPtVhHeMUqPli7-h6I,
/italy_serie-a/2016-2017/2017-05-14 - 16-00 Torino 0 - 5 Napoli/1_HQ.mkv,1RvGgMQYllVzxEKMTxVwheld2B_DbUpy9,
/italy_serie-a/2016-2017/2017-05-14 - 16-00 Torino 0 - 5 Napoli/video.ini,1KZcnntDLHbHpTl895JgwePvkticd2N7t,
/italy_serie-a/2016-2017/2017-04-15 - 16-00 AS Roma 1 - 1 Atalanta/2_HQ.mkv,1XX2ZfOHbNim2VfBF3bw9YHUPTj9zsFJ7,
/italy_serie-a/2016-2017/2017-04-15 - 16-00 AS Roma 1 - 1 Atalanta/1_HQ.mkv,1ywxTkY1Ksxkyn2ajDOYHpNo8QRqwDsrX,
/italy_serie-a/2016-2017/2017-04-15 - 16-00 AS Roma 1 - 1 Atalanta/video.ini,1C6T_PXn7iC2NkTZDOGKSWbuQ6_h28afs,
/italy_serie-a/2016-2017/2017-03-12 - 22-45 Palermo 0 - 3 AS Roma/2_HQ.mkv,1x2Q-W08gVyotcrdtqNyjIkf1WZPOPLc7,
/italy_serie-a/2016-2017/2017-03-12 - 22-45 Palermo 0 - 3 AS Roma/1_HQ.mkv,1Saq-a-xcBvk7d2OuLBvTWu7CNX4yEVWR,
/italy_serie-a/2016-2017/2017-03-12 - 22-45 Palermo 0 - 3 AS Roma/video.ini,1UEA8EEndmHzRf8MCRmnak0YDadndDOGP,
/italy_serie-a/2016-2017/2017-05-28 - 19-00 Sampdoria 2 - 4 Napoli/2_HQ.mkv,1HHBzLOQdP5VVcaY_9aHEaIFgPCqraSKd,
/italy_serie-a/2016-2017/2017-05-28 - 19-00 Sampdoria 2 - 4 Napoli/1_HQ.mkv,1eDvQfgk1p7Zr2_6JQS_0rNbOPlWdPe_t,
/italy_serie-a/2016-2017/2017-05-28 - 19-00 Sampdoria 2 - 4 Napoli/video.ini,17OKGHBwzNJQokMXf_hACH5Pl1RJwnO_O,
/italy_serie-a/2016-2017/2017-03-04 - 17-00 AS Roma 1 - 2 Napoli/2_HQ.mkv,16viP38Kc1Xvavuj_10JgVNGH_L3cFi-K,
/italy_serie-a/2016-2017/2017-03-04 - 17-00 AS Roma 1 - 2 Napoli/1_HQ.mkv,11SrW6YJiN_hZyqQpnwCzY7yWs4CU6d41,
/italy_serie-a/2016-2017/2017-03-04 - 17-00 AS Roma 1 - 2 Napoli/video.ini,1WDkkpNN-qcg5l7O6iCJ-Pi8Tdl2iHijL,
/italy_serie-a/2016-2017/2017-05-28 - 19-00 AS Roma 3 - 2 Genoa/2_HQ.mkv,1Ei1rnntwRCdWY9snGgQbZeRKH-KVb26S,
/italy_serie-a/2016-2017/2017-05-28 - 19-00 AS Roma 3 - 2 Genoa/1_HQ.mkv,142NnsqRgMVhBjzrZBIsTBAfNeMoi21SH,
